,1,2,3,4,5,6,7,8,9,10,11
301,28,0,17,1,0,73,1,11,0,0,22
302,29,0,16,1,0,72,1,10,0,0,24
303,29,0,17,1,0,71,1,11,0,0,25
304,29,0,18,1,0,69,1,11,0,0,25
305,28,0,19,1,0,70,1,11,0,0,25
306,28,0,19,1,0,70,1,11,0,0,25
307,28,0,18,1,2,71,1,11,0,1,21
308,28,0,18,1,2,73,1,10,0,1,21
309,29,0,18,1,2,73,1,10,0,1,21
310,28,0,15,1,2,76,1,10,0,1,22
311,27,0,14,1,2,78,1,10,0,1,24
312,26,0,14,1,2,76,1,11,0,1,24
313,27,0,14,1,2,75,1,11,0,1,24
314,27,0,15,1,2,74,1,11,0,1,24
315,26,0,14,1,2,76,1,11,0,1,25
316,23,0,14,1,2,77,1,11,0,2,27
317,23,0,13,1,2,79,1,11,0,2,25
318,23,0,14,1,2,77,1,11,0,2,26
319,22,0,14,1,2,79,1,11,0,2,25
320,22,0,13,1,2,79,1,11,0,2,25
321,23,0,13,1,2,79,1,11,0,2,25
322,21,0,13,1,2,80,1,11,0,2,26
323,21,0,14,1,2,79,1,11,0,2,26
324,21,0,16,1,2,77,1,11,0,2,27
325,22,0,16,1,2,76,1,11,0,2,27
326,22,0,16,1,2,74,1,11,0,2,27
327,22,0,16,1,2,74,1,11,0,2,26
328,25,0,16,1,2,73,0,11,0,2,25
329,25,0,16,1,2,70,0,11,0,3,24
330,25,0,15,1,2,72,0,11,0,3,23
331,23,0,17,1,2,72,0,10,0,3,23
332,22,0,16,1,2,74,0,9,0,3,23
333,23,0,17,1,2,73,0,9,0,3,22
334,24,0,17,1,2,71,0,9,0,3,22
335,25,0,17,1,2,70,0,8,0,3,22
336,25,0,17,1,2,70,0,8,0,3,23
337,23,0,15,1,2,70,0,7,0,3,24
338,23,0,14,1,2,70,0,7,0,3,25
339,24,0,14,0,1,72,0,7,0,3,23
340,24,0,14,0,1,72,0,8,0,3,24
341,24,0,14,0,1,72,0,8,0,4,24
342,22,0,14,0,1,73,0,7,0,5,23
343,23,0,13,0,1,73,0,8,0,5,22
344,24,0,15,0,1,70,0,8,0,5,21
345,25,0,16,0,1,69,0,7,0,5,22
346,25,0,16,0,1,67,0,8,0,6,22
347,24,0,16,0,1,68,0,6,0,7,22
348,24,0,15,0,1,69,0,8,0,7,21
349,25,0,16,0,1,66,0,9,0,7,21
350,25,0,16,0,1,66,0,9,0,8,20
351,24,0,17,0,1,67,0,9,0,9,20
352,22,0,18,0,1,69,0,9,0,9,19
353,23,0,18,0,1,66,0,9,0,9,19
354,20,0,17,0,1,71,0,10,0,8,20
355,21,0,17,0,1,68,0,10,0,8,20
356,21,0,17,0,1,69,0,9,0,9,20
357,20,0,16,0,1,70,0,9,0,9,21
358,19,0,16,0,1,70,0,9,0,9,21
359,20,0,15,0,1,71,0,9,0,8,21
360,20,0,15,0,1,73,0,10,0,8,20
361,20,0,15,0,1,74,0,10,0,8,19
362,20,0,15,0,1,72,0,10,0,8,20
363,20,0,16,0,1,72,0,9,0,8,20
364,20,0,16,0,1,72,0,9,0,8,20
365,20,0,16,0,1,73,0,9,0,8,19
366,20,0,16,0,1,73,0,8,1,8,19
367,20,0,15,0,1,73,0,9,1,8,19
368,20,0,15,0,1,73,0,9,1,8,20
369,20,0,15,0,1,73,0,9,1,8,19
370,19,0,15,0,1,74,0,9,1,9,19
371,20,0,15,0,1,75,0,7,1,9,19
372,20,0,15,0,1,75,0,7,1,8,20
373,20,0,17,0,1,76,0,7,1,8,20
374,19,0,18,0,1,75,0,7,1,8,22
375,19,0,18,0,1,76,0,7,1,8,21
376,20,0,19,0,1,78,0,7,1,8,19
377,20,0,17,0,1,77,0,7,1,8,19
378,21,0,17,0,1,78,0,7,1,8,19
379,20,0,18,0,1,77,0,7,0,8,19
380,20,0,17,0,1,79,0,7,0,8,19
381,21,0,16,0,1,78,0,7,0,7,20
382,21,0,16,0,1,78,0,8,0,8,19
383,23,0,16,0,1,79,0,7,0,8,16
384,23,0,18,0,1,79,0,7,0,7,15
385,22,0,18,0,1,75,0,7,0,7,19
386,21,0,18,0,1,74,0,8,0,8,19
387,22,0,19,0,1,74,0,7,0,8,20
388,22,0,19,0,1,71,0,7,0,9,20
389,23,0,19,0,1,72,0,7,0,9,19
390,24,0,19,0,1,72,0,7,0,9,19
391,23,0,21,0,1,72,0,6,0,10,19
392,24,0,20,0,1,72,0,6,0,10,19
393,24,0,22,0,1,73,0,6,0,10,18
394,24,0,22,0,1,75,0,6,0,9,17
395,23,0,23,1,1,76,0,5,0,8,17
396,23,0,22,1,1,76,0,5,0,9,17
397,22,0,23,1,1,76,0,5,0,9,16
398,23,0,23,1,1,75,0,5,0,9,16
399,23,0,24,1,1,74,0,5,0,10,15
400,23,0,25,1,1,73,0,5,0,10,16
401,22,0,25,1,1,75,0,5,0,10,16
402,21,0,26,1,1,75,0,5,0,10,17
403,21,0,28,1,1,72,0,5,0,11,17
404,20,0,28,1,1,72,0,5,0,11,17
405,21,0,27,1,1,70,0,5,0,12,17
406,20,0,28,1,1,70,0,5,0,12,17
407,20,0,28,1,0,70,0,5,0,12,17
408,21,0,27,1,0,70,0,5,0,12,17
409,24,0,29,1,0,66,0,5,0,13,16
410,24,0,28,1,0,68,0,5,0,12,15
411,24,0,29,1,0,70,0,5,0,12,15
412,24,0,29,1,0,71,0,5,0,12,15
413,25,0,29,1,0,72,0,4,0,11,15
414,26,0,31,1,0,71,0,4,0,10,15
415,28,0,30,1,0,69,0,4,0,10,15
416,26,0,29,1,0,73,0,4,0,11,15
417,26,0,29,1,0,73,0,4,0,11,15
418,25,0,30,1,0,75,0,5,0,10,14
419,25,0,29,1,0,78,0,5,0,10,15
420,25,0,27,1,0,79,0,5,0,9,14
421,26,0,28,1,0,80,0,5,0,9,13
422,26,0,29,1,0,80,0,5,0,9,13
423,24,0,31,1,0,82,0,5,0,10,12
424,22,0,31,1,0,86,0,6,0,10,10
425,22,0,32,1,0,89,0,6,0,9,10
426,23,0,32,1,0,88,0,7,0,8,10
427,23,0,30,1,0,89,0,7,0,10,11
428,24,0,29,1,1,91,0,6,0,12,11
429,25,0,30,1,1,91,0,6,0,13,11
430,26,0,27,2,1,92,0,7,0,13,12
431,28,0,28,2,1,93,0,6,0,13,13
432,28,0,28,2,1,93,0,6,0,14,13
433,28,0,28,2,1,96,0,6,0,13,13
434,29,0,29,2,1,94,0,6,0,14,13
435,30,0,29,2,1,93,0,6,0,15,14
436,31,0,31,2,1,93,0,6,0,13,13
437,32,0,31,2,1,92,0,6,0,11,14
438,32,0,31,2,1,92,0,6,0,11,14
439,32,0,31,2,1,92,0,6,0,11,14
440,29,0,30,2,1,94,0,6,0,11,15
441,29,0,30,2,1,95,0,6,0,11,15
442,32,0,31,2,1,94,0,6,0,11,14
443,32,0,32,2,0,95,0,6,0,11,13
444,30,0,31,2,0,94,0,6,0,12,16
445,30,0,33,2,0,93,0,6,0,12,15
446,31,0,32,2,0,91,0,8,0,11,15
447,30,0,33,2,0,90,0,8,0,12,15
448,30,0,35,2,0,90,0,7,0,11,15
449,29,0,36,2,0,90,0,7,0,11,14
450,29,0,36,2,0,91,0,7,0,12,13
451,30,0,36,2,0,89,0,7,0,13,13
452,31,0,35,2,0,90,0,7,0,12,13
453,30,0,35,2,0,92,0,7,0,12,13
454,31,0,34,2,0,95,0,7,0,12,13
455,32,0,34,2,0,96,0,7,0,12,11
456,30,0,33,2,0,98,0,8,0,11,11
457,30,0,32,2,0,102,0,7,0,11,10
458,28,0,32,2,0,102,0,8,0,11,11
459,30,0,34,2,0,100,0,8,0,11,12
460,28,0,36,2,0,97,0,8,0,11,12
461,27,0,37,2,0,98,0,8,0,11,13
462,25,0,37,2,0,98,0,8,0,11,13
463,26,0,37,2,0,98,0,8,0,11,13
464,26,0,36,2,0,98,0,8,0,11,13
465,27,0,37,2,0,97,0,8,0,12,13
466,27,0,37,2,0,101,0,7,0,10,13
467,26,1,39,2,0,100,0,7,0,10,13
468,27,1,37,2,0,101,0,7,0,11,13
469,29,1,37,2,0,97,0,7,0,12,14
470,30,1,36,2,0,97,0,7,0,11,14
471,31,1,35,2,0,97,0,7,0,10,14
472,32,1,34,2,1,96,0,7,0,10,15
473,31,1,32,2,1,96,0,6,0,10,17
474,31,1,32,2,1,97,0,6,0,10,17
475,29,1,31,2,1,98,0,6,0,10,17
476,29,1,33,2,1,98,0,5,0,9,18
477,28,1,32,2,1,99,0,5,0,9,19
478,28,1,30,2,1,102,0,5,0,9,18
479,28,1,30,2,1,103,0,5,0,9,18
480,28,1,30,2,1,100,0,5,0,9,18
481,28,1,31,2,1,105,0,5,0,9,18
482,28,1,30,2,1,105,0,5,0,9,17
483,28,1,30,2,1,103,0,5,0,9,17
484,27,1,31,2,1,103,0,5,0,9,17
485,27,1,30,2,1,102,0,5,0,9,17
486,28,1,31,2,1,101,0,5,0,9,17
487,25,1,32,2,1,104,0,4,0,8,16
488,25,1,30,2,1,104,0,4,0,8,16
489,25,1,31,2,1,101,0,5,0,8,16
490,25,0,29,2,1,102,0,5,0,8,17
491,24,0,29,2,1,100,0,6,0,7,17
492,24,0,29,2,1,99,0,6,0,8,17
493,24,0,27,2,1,95,0,7,0,8,16
494,23,0,27,2,1,96,1,7,0,7,15
495,22,0,28,2,1,93,1,7,0,7,14
496,22,0,28,2,1,93,1,7,0,7,14
497,21,0,27,2,1,92,1,7,0,7,13
498,21,0,27,2,1,91,1,7,0,7,13
499,21,0,26,1,1,92,1,6,0,7,12
500,22,0,26,1,1,88,1,6,0,7,12
501,22,0,26,1,1,86,1,6,0,7,13
502,21,0,26,1,1,85,1,6,0,7,13
503,18,0,25,1,1,85,1,5,0,7,13
504,20,0,24,1,1,85,1,6,0,7,14
505,20,0,24,1,1,84,1,6,0,7,13
506,20,0,25,1,2,82,1,6,0,7,14
507,18,0,25,1,2,84,1,6,0,7,14
508,18,0,26,1,2,83,1,6,0,7,14
509,19,0,27,1,2,79,1,6,0,8,14
510,18,0,27,1,2,81,1,6,0,8,13
511,19,0,27,1,2,82,1,6,0,9,13
512,17,0,28,1,2,79,1,7,0,9,13
513,17,0,28,1,2,79,1,7,0,9,13
514,18,0,27,1,2,79,1,7,0,9,13
515,19,0,27,1,2,80,1,7,0,9,13
516,19,0,25,1,1,81,1,8,0,9,14
517,21,0,24,1,1,82,1,8,0,9,14
518,21,0,26,1,1,80,1,10,0,8,14
519,22,0,26,1,1,80,1,10,0,8,13
520,19,0,24,1,1,81,1,10,0,8,15
521,17,0,25,1,1,82,1,10,0,8,15
522,15,0,25,1,1,81,1,11,0,8,15
523,15,0,25,1,1,80,1,11,0,7,15
524,15,0,25,1,1,80,1,11,0,7,15
525,18,0,24,1,1,76,1,12,0,7,15
526,17,0,24,1,1,75,1,12,0,7,15
527,18,0,24,1,1,75,1,12,0,6,15
528,19,0,23,1,1,76,1,11,0,7,14
529,20,0,22,1,1,76,1,11,0,6,12
530,21,0,22,1,1,76,1,11,0,6,11
531,20,0,20,1,1,78,1,11,0,6,11
532,20,0,20,1,1,79,1,11,0,4,10
533,21,0,20,1,1,78,1,12,0,4,11
534,20,0,21,0,1,76,1,12,0,4,11
535,22,0,20,0,1,74,1,12,0,4,11
536,22,0,19,0,1,77,1,11,0,4,11
537,24,0,17,0,1,78,1,10,0,4,11
538,25,1,17,0,1,74,1,10,0,4,11
539,25,1,22,0,1,71,1,10,0,4,11
540,25,1,24,0,1,68,1,10,0,4,11
541,25,1,23,0,1,68,1,10,0,4,12
542,26,1,24,0,1,63,1,10,0,4,14
543,24,1,25,0,1,65,1,9,0,4,14
544,24,1,24,0,1,65,1,9,0,4,14
545,24,1,24,0,1,67,1,7,0,4,14
546,22,1,23,0,1,70,1,7,0,4,14
547,21,1,23,0,1,70,1,7,0,4,16
548,20,1,23,0,1,71,1,7,0,4,16
549,21,1,23,0,1,71,1,7,0,4,15
550,20,1,23,0,0,74,1,7,0,4,15
551,20,1,25,0,0,76,1,7,0,3,15
552,20,1,24,0,0,75,1,7,0,4,15
553,21,1,24,0,0,76,1,7,0,4,15
554,19,1,23,0,0,76,1,8,0,4,15
555,20,1,23,0,0,75,1,8,0,3,15
556,20,1,23,0,0,77,1,7,0,3,14
557,20,1,24,0,0,76,1,6,0,4,15
558,21,1,24,0,0,77,1,5,0,4,15
559,22,1,23,0,0,77,1,4,0,4,16
560,22,1,23,0,0,77,1,6,0,3,16
561,22,1,23,0,0,76,1,6,0,4,16
562,22,1,23,0,0,76,1,6,0,5,15
563,20,1,23,0,0,79,1,6,0,5,14
564,22,1,22,0,0,79,1,5,0,5,14
565,22,1,22,0,0,79,1,5,0,5,14
566,22,1,20,0,0,81,0,5,0,5,14
567,22,1,21,0,0,81,0,5,0,5,14
568,25,1,22,0,0,78,0,5,0,5,15
569,25,1,22,0,0,80,0,7,0,5,15
570,26,1,20,0,0,80,0,6,0,5,16
571,26,1,20,0,0,81,0,6,0,6,16
572,27,1,20,0,0,79,0,6,0,6,17
573,27,1,22,0,0,80,0,6,0,6,17
574,24,1,22,0,0,80,0,7,0,6,17
575,24,1,23,0,0,81,0,7,0,6,17
576,24,1,23,0,0,79,0,7,0,6,17
577,24,1,24,0,0,80,0,7,0,6,17
578,24,1,24,0,0,82,0,7,0,5,17
579,24,1,23,0,0,83,0,7,0,6,17
580,23,1,22,0,0,86,0,8,0,6,16
