,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
331,35,17,12,9,7,6,5,4,4,4,3,3,3,2,2,2,2,2,2,2
332,34,17,12,9,7,6,5,4,4,3,3,3,3,2,2,2,2,2,2,2
333,35,17,11,9,7,6,5,4,4,4,3,3,3,2,2,2,2,2,2,2
334,35,17,11,9,7,6,5,4,4,3,3,3,3,2,2,2,2,2,2,2
335,34,17,11,8,7,5,5,4,4,3,3,3,3,2,2,2,2,2,2,2
336,34,17,11,9,7,6,5,4,4,3,3,3,3,2,2,2,2,2,2,2
337,34,17,11,9,7,6,5,4,4,3,3,3,3,2,2,2,2,2,2,2
338,34,17,11,8,7,6,5,4,4,3,3,3,3,2,2,2,2,2,2,2
339,33,17,11,8,7,5,5,4,4,3,3,3,3,2,2,2,2,2,2,2
340,33,16,11,8,7,5,5,4,4,3,3,3,3,2,2,2,2,2,2,2
341,32,16,11,8,6,5,5,4,4,3,3,3,2,2,2,2,2,2,2,2
342,32,16,11,8,6,5,4,4,4,3,3,3,3,2,2,2,2,2,2,2
343,32,16,10,8,6,5,4,4,4,3,3,3,2,2,2,2,2,2,2,2
344,31,16,10,8,6,5,4,4,4,3,3,3,2,2,2,2,2,2,2,2
345,30,15,10,8,6,5,4,4,3,3,3,3,2,2,2,2,2,2,2,2
346,30,15,10,7,6,5,4,4,3,3,3,3,2,2,2,2,2,2,2,1
347,29,14,10,7,6,5,4,4,3,3,3,2,2,2,2,2,2,2,2,1
348,29,14,10,7,6,5,4,4,3,3,3,2,2,2,2,2,2,2,1,1
349,28,14,9,7,6,5,4,3,3,3,3,2,2,2,2,2,2,2,1,1
350,27,14,9,7,5,5,4,3,3,3,3,2,2,2,2,2,2,2,1,1
351,26,13,9,6,5,4,4,3,3,3,2,2,2,2,2,2,2,1,1,1
352,26,13,9,7,5,4,4,3,3,3,2,2,2,2,2,2,2,1,1,1
353,24,12,8,6,5,4,3,3,3,3,2,2,2,2,2,2,1,1,1,1
354,24,12,8,6,5,4,3,3,3,2,2,2,2,2,2,1,1,1,1,1
355,24,12,8,6,5,4,3,3,3,2,2,2,2,2,2,1,1,1,1,1
356,23,11,8,6,5,4,3,3,2,2,2,2,2,2,2,1,1,1,1,1
357,22,11,7,5,4,4,3,3,2,2,2,2,2,2,1,1,1,1,1,1
