,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
331,32,16,10,8,6,5,4,4,3,3,3,3,2,2,2,2,2,2,2,2
332,32,16,10,8,6,5,5,4,3,3,3,3,2,2,2,2,2,2,2,2
333,32,16,11,8,6,5,5,4,4,3,3,3,2,2,2,2,2,2,2,2
334,32,16,11,8,6,5,5,4,4,3,3,3,3,2,2,2,2,2,2,2
335,32,16,11,8,7,5,5,4,4,3,3,3,2,2,2,2,2,2,2,2
336,33,17,11,8,7,6,5,4,4,3,3,3,3,2,2,2,2,2,2,2
337,33,17,11,9,7,6,5,4,4,3,3,3,3,2,2,2,2,2,2,2
338,34,17,12,9,7,6,5,4,4,3,3,3,3,2,2,2,2,2,2,2
339,34,17,11,9,7,6,5,4,4,3,3,3,3,2,2,2,2,2,2,2
340,34,17,11,9,7,6,5,4,4,3,3,3,3,2,2,2,2,2,2,2
341,35,17,12,9,7,6,5,4,4,3,3,3,3,2,2,2,2,2,2,2
342,35,17,12,9,7,6,5,4,4,3,3,3,3,2,2,2,2,2,2,2
343,36,18,12,9,7,6,5,4,4,4,3,3,3,3,2,2,2,2,2,2
344,36,18,12,9,7,6,5,4,4,4,3,3,3,3,2,2,2,2,2,2
345,37,19,12,9,7,6,5,5,4,4,3,3,3,3,2,2,2,2,2,2
346,36,18,12,9,7,6,5,5,4,4,3,3,3,3,2,2,2,2,2,2
347,37,18,12,9,7,6,5,5,4,4,3,3,3,3,2,2,2,2,2,2
348,38,19,12,9,8,6,5,5,4,4,4,3,3,3,3,2,2,2,2,2
349,38,19,13,9,7,6,5,5,4,4,3,3,3,3,3,2,2,2,2,2
350,38,19,12,9,7,6,5,5,4,4,3,3,3,3,2,2,2,2,2,2
351,38,19,13,10,8,6,6,5,4,4,3,3,3,3,3,2,2,2,2,2
352,39,20,13,10,8,7,6,5,4,4,4,3,3,3,3,2,2,2,2,2
353,39,20,13,10,8,7,6,5,4,4,4,3,3,3,3,3,2,2,2,2
354,40,20,13,10,8,6,6,5,4,4,4,3,3,3,3,3,2,2,2,2
355,40,20,13,10,8,7,6,5,4,4,4,3,3,3,3,2,2,2,2,2
356,41,20,14,10,8,7,6,5,4,4,4,4,3,3,3,2,2,2,2,2
357,41,20,14,10,8,7,6,5,5,4,4,3,3,3,3,3,2,2,2,2
