,1,2,3,4,5,6,7,8,9,10,11
180,18,0,17,1,1,91,1,9,0,4,12
181,19,0,15,2,1,93,1,9,0,3,12
182,19,0,15,2,1,92,1,9,0,3,12
183,19,0,14,2,0,93,1,9,0,4,12
184,20,0,13,2,0,92,1,9,0,4,12
185,20,0,13,2,0,91,1,9,0,4,12
186,21,0,14,2,0,90,1,9,0,4,12
187,20,0,14,2,1,89,1,8,0,4,13
188,19,0,14,2,1,91,1,8,0,4,13
189,18,0,14,2,1,90,1,8,0,3,13
190,18,0,15,2,2,88,1,8,0,3,13
191,18,0,16,2,2,87,1,8,0,2,13
192,18,0,18,2,2,84,1,9,0,2,13
193,18,0,18,2,2,83,1,9,0,2,15
194,21,0,17,2,2,83,1,8,0,2,15
195,22,0,17,2,2,82,1,9,0,2,13
196,22,0,17,2,2,86,1,7,0,1,12
197,22,0,17,2,2,85,1,7,0,2,13
198,23,0,18,2,2,83,1,6,0,3,14
199,21,0,18,2,2,84,1,6,0,3,14
200,20,0,19,2,2,84,0,6,0,3,15
201,20,0,20,2,2,84,0,5,0,4,15
202,20,0,21,2,2,82,0,4,0,5,15
203,19,0,21,2,2,83,0,5,0,5,15
204,19,0,21,2,2,80,0,5,0,5,15
205,20,0,21,2,2,80,0,4,0,5,15
206,21,0,21,2,2,77,0,4,0,5,15
207,19,0,21,2,2,79,0,4,0,5,15
208,19,0,22,2,2,78,0,3,0,5,15
209,19,0,22,2,2,77,0,3,0,5,14
210,16,0,23,2,2,76,0,3,0,6,14
211,18,0,22,2,2,76,0,3,0,6,14
212,19,0,23,2,1,73,0,3,0,6,14
213,19,0,24,2,1,72,0,3,0,5,15
214,20,0,23,2,1,71,0,3,0,5,15
215,19,0,20,2,0,72,0,3,0,4,16
216,19,0,21,1,0,72,0,2,0,4,17
217,20,0,21,1,0,70,0,2,0,4,15
218,20,0,17,1,0,68,0,2,0,5,16
219,19,0,17,1,0,68,0,2,0,5,16
220,18,0,17,1,0,64,0,2,0,5,16
221,18,0,16,1,0,65,0,2,0,5,17
222,18,0,15,1,0,66,0,2,0,5,16
223,17,0,14,1,0,65,0,2,0,5,17
224,18,0,14,1,0,64,0,2,0,5,17
225,18,0,16,1,0,62,0,1,0,4,16
226,17,0,16,1,0,60,0,1,0,4,16
227,16,0,16,1,0,58,0,1,0,5,17
228,16,0,16,1,0,57,0,1,0,4,14
229,17,0,17,1,0,56,0,2,0,4,13
230,15,0,17,1,0,54,0,2,0,5,12
231,15,0,16,1,0,54,0,2,0,5,13
232,14,0,15,1,0,52,0,3,0,5,12
233,14,0,15,1,0,50,0,3,0,5,13
234,15,0,15,1,0,47,0,3,0,5,13
235,15,0,14,1,0,48,0,2,0,5,13
236,15,0,14,1,0,47,0,2,0,5,13
237,15,0,14,1,0,45,0,2,0,5,14
238,15,0,14,1,0,46,0,2,0,5,12
239,16,0,14,0,0,45,0,2,0,5,12
240,17,0,13,0,0,43,0,2,0,4,11
241,17,0,12,0,0,42,0,2,0,5,11
242,17,0,12,0,0,40,0,2,0,5,12
243,15,0,12,0,0,41,0,2,0,5,12
244,15,0,11,0,0,40,0,1,0,5,12
245,15,0,12,0,0,40,0,1,0,5,11
246,16,0,12,0,0,38,0,1,0,5,11
247,15,0,12,0,0,37,0,1,0,6,11
248,17,0,10,0,0,35,0,1,0,6,11
249,18,0,9,0,0,35,0,1,0,6,11
250,17,0,9,0,0,35,0,1,0,6,10
251,18,0,8,0,0,35,0,1,0,6,10
252,18,0,8,0,0,34,0,1,0,6,10
253,18,0,8,0,0,33,0,1,0,6,10
254,19,0,8,0,0,30,0,1,0,6,11
255,19,0,7,0,0,33,0,1,0,6,9
256,19,0,7,0,0,35,0,1,0,6,8
257,18,0,7,0,0,35,0,1,0,6,8
258,18,0,7,0,0,35,0,0,0,6,8
259,18,0,6,0,0,36,0,0,0,5,8
260,18,0,6,0,0,36,0,0,0,5,8
261,18,0,6,0,0,37,0,0,0,5,8
262,17,0,6,0,0,41,0,0,0,5,6
263,18,0,5,0,0,42,0,0,0,4,6
264,17,0,5,0,0,42,0,0,0,4,7
